utterance_id,emotion,speaker,session,transcript,F_epistemic_pull,F_privacy_pressure,F_computational_drag,F_action_efficiency,emotion_uncertainty,emotion_confidence,identity_confidence
Ses01M_script01_1_M015,fru,Ses01M,Ses01,"Yeah, okay all right, all right.  Listen, um, you know why I asked Annie here, right?",0.7763283784989976,0.7451835738161875,0.14865787116425477,0.8905438643094508,0.16016349355470222,0.9284981816979372,0.8739193307792968
Ses01M_script01_1_M017,neu,Ses01M,Ses01,I'm going to ask her to marry me.,0.947666122267696,0.43346487152885954,0.2635510098107111,0.9804590859449445,0.03747534127919561,0.9872348697999861,0.7196839734605018
Ses01M_script01_1_M018,fru,Ses01M,Ses01,You know it's not just my business.,0.7686974157692257,0.35915909896496107,0.12168127575425673,0.8808000354520534,0.1656277228412911,0.9221330721413283,0.6829182058047705
Ses01M_script01_1_M019,fru,Ses01M,Ses01,So it's okay then?  I'm just going to go ahead with it?,0.7179350830998069,0.9006847052085057,0.11468591643317716,0.8144123741439636,0.20197661283725804,0.8787656501948482,0.9508597658182698
Ses01M_script01_1_M020,ang,Ses01M,Ses01,"See.  Then it's not just my business. Sometimes you infuriate me, you know that?  You know it's just your business too if I tell father and he throws a fit about it, huh?",0.9638536734431956,0.9327041751168443,0.27501977253128845,0.9865448575235524,0.025884078899387868,0.9912103709506378,0.9667026855604381
Ses01M_script01_1_M021,ang,Ses01M,Ses01,She is not Larry's girl.,0.5216052159695237,0.9413005116800028,0.28577654912664263,0.4535960316638466,0.34256063189162056,0.643064101726321,0.9709560686000905
Ses01M_script01_1_M022,fru,Ses01M,Ses01,I don't know why it is you know every time I reach out for something I have to pull back 'cause I'm afraid it's going to hurt somebody.  All my life...,0.8491602407218284,0.7749014632402373,0.24133529072625784,0.9209911659380445,0.10801149011192195,0.9483877357331548,0.8886234510660991
Ses01M_script01_1_M023,ang,Ses01M,Ses01,To hell with that.,0.8216287499599182,0.8849378726532492,0.20362801555595622,0.906726212519133,0.12772569701503647,0.9390692231997205,0.9430683874762653
Ses01M_script01_1_M024,sad,Ses01M,Ses01,"No, I wanted to get this all sorted out first.",0.8046855784904172,0.4778921948586325,0.1344722870756872,0.914285438509345,0.1398580290719263,0.9440072513912088,0.7416661774097826
Ses01M_script01_1_M026,fru,Ses01M,Ses01,So what?  I'm just--I'm not fast with women.,0.8223067323661357,0.7363804588615919,0.17221511144648047,0.9097665555398453,0.12724022074539196,0.9410553127236364,0.869563635819137
Ses01M_script01_1_M027,fru,Ses01M,Ses01,Because it is.,0.9861647630585284,0.6769776363179952,0.27135889171934735,0.9957949262330834,0.009907993887706376,0.9972529340543222,0.840171701701846
Ses01M_script01_1_M028,fru,Ses01M,Ses01,"I don't know, it I think of her, I grew up next to her.  She is what I think of when I think of a wife.",0.7548527452996671,0.8868024038815969,0.21081542563958744,0.8685309112731411,0.1755413414136616,0.9141183255047298,0.9439909392452996
Ses01M_script01_1_M030,fru,Ses01M,Ses01,I've given it lots of thought.  And I keep coming back to the same thing.,0.8963471210204914,0.9682122402391055,0.13299670033007396,0.9503043436862186,0.07422283953120778,0.9675364287726297,0.9842717280068645
Ses01M_script01_1_M031,fru,Ses01M,Ses01,"When I think of a family, when I think of my future I see Annie in the center of that and you know and if that can't happen here then I'll go somewhere else.",0.9805060397310493,0.62913112072453,0.15616057025807242,0.9938587019354829,0.013959980881441701,0.9959881048007748,0.8164977149475472
Ses01M_script01_1_M032,fru,Ses01M,Ses01,I'll leave.  I'll get married and move somewhere else maybe New York.,0.8989198436183565,0.6651255060798936,0.22562205575146668,0.9633545979571926,0.07238061507495709,0.9760614449025354,0.8343073838766758
Ses01M_script01_1_M034,ang,Ses01M,Ses01,Business?  The business doesn't inspire me.,0.749803580675026,0.8297602117044021,0.26263014068243135,0.8300950141868833,0.1791568476337525,0.8890102597288367,0.9157670218860278
Ses01M_script01_1_M035,ang,Ses01M,Ses01,"Yes, yes I like it for one hour a day.  I don't care if I have to grub for money all day long when I come home I want it nice, I want a family, I want to kids and Annie is in the center of that.",0.7755551038679441,0.5143178578082951,0.4028791178230469,0.8849940635424892,0.16071720480126542,0.9248728009142585,0.7596892382636568
Ses01M_script01_1_M036,fru,Ses01M,Ses01,If that can't happen here...,0.28835453147982454,0.9999950424378367,0.23770855147185904,0.26991724617041213,0.5095821816540053,0.5230768143877308,0.9999975468869758
Ses01M_script01_1_M037,neu,Ses01M,Ses01,"Yes, on this I would.",0.6387392109841431,0.9978869226942303,0.20370945080406622,0.7890337589135923,0.25868563096717456,0.8621871912850634,0.9989544699091106
Ses01M_script01_1_M038,sad,Ses01M,Ses01,Then help me stay here mom.,0.8915634606073356,0.6405400739467956,0.13233259882284043,0.9566209330166472,0.07764822873205934,0.9716627105147153,0.8221427531308756
Ses01M_script01_1_M040,sad,Ses01M,Ses01,Then help me stay.,0.47743988272377713,0.715269634284397,0.18728825388237008,0.6847988820060511,0.3741856726524443,0.7940962569258814,0.8591182068215635
Ses01M_script01_1_M041,ang,Ses01M,Ses01,I am thinking like that.,0.9761208910053105,0.7669989869028224,0.08975807603303752,0.9929488686829437,0.01710001169298591,0.995393760583998,0.8847133832624643
Ses01M_script01_1_M042,sad,Ses01M,Ses01,"No, you don't.  I'm a pretty tough guy.",0.9956610806780554,0.5809231353694205,0.2779040051012453,0.9988736356065341,0.003108058061926291,0.9992640862145017,0.7926448764995963
Ses01M_script01_2_F000,ang,Ses01M,Ses01,Why did he invite her here?,0.6912098282976519,0.5015314821560587,0.24369298708155593,0.7662166599831577,0.22111350619564676,0.8472820306360294,0.7533626649683618
Ses01M_script01_2_F001,ang,Ses01M,Ses01,It's been three and a half years.  Why all of a sudden?,0.9952319525000505,0.0,0.25414713808692396,0.9988583889401406,0.003415339703966863,0.9992541264026671,0.5052098053890115
Ses01M_script01_2_F004,ang,Ses01M,Ses01,"What is going on here, Joe?",0.9945684493161431,0.9999849731291187,0.27815232475065677,0.9986438463232761,0.003890447977672257,0.9991139774652329,0.9999925646917573
Ses01M_script01_2_F005,ang,Ses01M,Ses01,The girl is not Larry's.  If the girl is Larry's girl she's not his she know she's not.,0.9883703766338301,0.14137381833158533,0.5619420892153468,0.9968866164149889,0.008328641619867221,0.9979660754396441,0.5751601844515927
Ses01M_script01_2_F008,fru,Ses01M,Ses01,"Nobody in this house dares take away her faith Joe.  Her- strangers might but not her father, not her brother.",0.46104843435335097,0.4345533633109398,0.2599070389902398,0.5312156677830392,0.38592293771414493,0.6937687574497947,0.7202225485210157
Ses01M_script01_2_F009,ang,Ses01M,Ses01,"I want you to---act like he is coming back.  Don't think I haven't noticed you, both of you since Chris invited her here.  I won't stand for any nonsense.",0.9922058673117311,0.745046990103034,0.3396438524756917,0.9979562892355966,0.005582199102351297,0.9986648340890969,0.8738517504973068
Ses01M_script01_2_F011,ang,Ses01M,Ses01,"Oh, laugh at me, laugh all you like but why does this happen to very night she comes back?  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe look.",0.9911517402868085,0.9275172279179005,0.38339918745560897,0.9975344063363564,0.006337017591883959,0.9983892411047554,0.9641362349472651
Ses01M_script01_2_F012,ang,Ses01M,Ses01,"Believe with me Joe, you got to believe. Only last week a boy came back missing longer then Larry you read it yourself.",0.9119198328051987,0.784575324361687,0.999999999999,0.9665842958836132,0.06307183921592409,0.9781712296121481,0.8934099826914742
Ses01M_script01_2_F013,ang,Ses01M,Ses01,You above all have got to believe. Just don't stop believing.,0.9999559077060075,0.9972533390274305,0.8678202961141352,0.9999931591881779,3.270303032457064e-05,0.9999954096349617,0.9986409789234137
Ses01M_script01_2_M000,neu,Ses01M,Ses01,"Well, maybe he wanted see her.",0.8219533544918989,0.8393095329077435,0.18638012994351597,0.9243491555768036,0.12749326060392835,0.9505813263897099,0.9204919323811052
Ses01M_script01_2_M001,neu,Ses01M,Ses01,"Well uh, He grew up next door to the girl, why wouldn't he want to see her?",0.6428341665186256,0.9016520848824447,0.2169063844935869,0.8151463510407458,0.255753395972565,0.8792451170890653,0.9513384157952461
Ses01M_script01_2_M002,fru,Ses01M,Ses01,Don't look at me like that.  He didn't tell me anything he told you.,0.7609711685448265,0.9992376130786823,0.11098164942604129,0.8841584308536283,0.17116018156950324,0.9243269278605005,0.9996227782670769
Ses01M_script01_2_M003,fru,Ses01M,Ses01,How do you know he's even thinking about it?,0.6295906609364782,0.33392231865299377,0.2568777239122718,0.7756931057546722,0.26523654424909127,0.8534724734717695,0.6704312943668922
Ses01M_script01_2_M004,fru,Ses01M,Ses01,Oh so what?,0.757979701458484,0.3820773686493593,0.2998968173579024,0.8746777529774808,0.17330225232019436,0.9181337204226683,0.6942579409183969
Ses01M_script01_2_M005,fru,Ses01M,Ses01,"Okay, now listen, kids...",0.7942888757317411,0.9997619884950991,0.15647528278545658,0.8903842779764722,0.14730269492991485,0.9283939326898716,0.9998822340813311
Ses01M_script01_2_M006,fru,Ses01M,Ses01,Listen. Line. You can't read her mind.,0.9011395323708433,0.5868122477700353,0.2785248885071989,0.9534949316234936,0.07079118413184288,0.9696206650690558,0.7955587515694409
Ses01M_script01_2_M007,neu,Ses01M,Ses01,And how do you know why she's waited.,0.8920879856387478,0.9002188595299578,0.18823275128034134,0.9529069812495182,0.0772726371927363,0.9692365893018217,0.9506292699443969
Ses01M_script01_2_M008,fru,Ses01M,Ses01,"Okay, look it's a beautiful day.  Why are we arguing?",0.9125535537879691,0.9960548595877218,0.15123062039273574,0.9608503483172391,0.06261805679341673,0.9744255558132786,0.9980479830483946
Ses01M_script01_2_M009,fru,Ses01M,Ses01,What do you want me to do?  What do you want?,0.7722673995484355,0.8223326278444236,0.19586303023684887,0.859176926189744,0.1630713992672159,0.9080078795272732,0.9120919262236471
Ses01M_script01_2_M010,fru,Ses01M,Ses01,Kate...,0.9015776636165024,0.7832825666473701,0.4105060285838588,0.9647060372550268,0.07047745575068347,0.9769442661543979,0.8927703388506292
Ses01M_script01_2_M011,fru,Ses01M,Ses01,[BREATHING],0.9528285355853002,0.9765399619111074,0.4927724987370735,0.9855707696269215,0.033778742168643724,0.9905740526952002,0.988392203032289
Ses01M_script01_2_M012,fru,Ses01M,Ses01,"All right, calm yourself.",0.8941731495401326,0.9728751218076989,0.507680552863809,0.9576642882437351,0.07577953415177502,0.9723442773221858,0.9865788760848913
Ses01M_script01_2_M013,fru,Ses01M,Ses01,"Okay, calm yourself. Alright.",0.9508656530178504,0.751587608358798,0.5283967193791964,0.9842915522164364,0.035184284403747074,0.9897384100455165,0.8770879842759067
Ses01M_script01_2_M014,fru,Ses01M,Ses01,calm yourself.,0.8289610230392441,0.9957061720129614,0.6070507623698025,0.9149105668987887,0.12247534752230384,0.9444156135190734,0.9978754558554762
Ses01M_script01_2_M015,ang,Ses01M,Ses01,What does that mean? Me above all? What does that mean?,0.9934379683329103,0.9865268327370726,0.5890609948041585,0.9983841619756582,0.004699940503747922,0.9989443399082812,0.9933336087902265
Ses01M_script01_2_M016,ang,Ses01M,Ses01,Look at you. You're shaking.,0.9491359861805049,0.9808203748125718,0.23224917443179516,0.9832664683294947,0.03642283011853495,0.9890687789035302,0.9905101093641356
Ses01M_script01_2_M017,ang,Ses01M,Ses01,"What the hell do you want from me, Kate?",0.9932382294929516,0.9205270942026352,0.1897629056471723,0.9983601038363372,0.004842965552830306,0.998928624043938,0.9606775853270497
Ses01M_script01_3_F000,neu,Ses01M,Ses01,The only one I know still love his parents.,0.2509225976709583,0.3759517538303651,0.2518320201697968,0.41377392194995893,0.5363857025484356,0.6170504991873391,0.6912270467709741
Ses01M_script01_3_F001,neu,Ses01M,Ses01,Oh it's not bad thing it's good thing.,0.7531505669143733,0.992156050141179,0.2904777295134474,0.8673105273680075,0.17676020373985707,0.9133211155607764,0.9961188903642119
Ses01M_script01_3_F003,sad,Ses01M,Ses01,"Not sorry, no.  I can't stay here.",0.7656325387923044,0.7723446990371002,0.29666896422526534,0.8459617832058118,0.1678223594985698,0.899375150634963,0.8873583892088632
Ses01M_script01_3_F004,neu,Ses01M,Ses01,For one thing your mother as much as told me to go.,0.8537741574730106,0.925549746138503,0.17968829089791585,0.9294819324816054,0.10470764760469395,0.9539342883317593,0.963162744255058
Ses01M_script01_3_F005,sad,Ses01M,Ses01,[BREATHING] And then you've been kind of...,0.972727845489126,0.9112984221742954,0.1429959769998943,0.9920037568931716,0.019529636805414977,0.9947763708316549,0.9561113288996219
Ses01M_script01_3_F006,sad,Ses01M,Ses01,You've been kind of embarrassed ever since I got here.,0.5466723863624707,0.9682158379933651,0.19392229645294692,0.7619196074699749,0.32461102691469423,0.8444750016521259,0.9842735081403942
Ses01M_script01_3_F008,neu,Ses01M,Ses01,From her point of view why else would I come?,0.5856096645821741,0.5964924504263107,0.15488854870383223,0.7264611908623617,0.2967295886843545,0.8213119607454709,0.8003484209240656
Ses01M_script01_3_F012,neu,Ses01M,Ses01,I almost got married two years ago.,0.6402083699109308,0.5978557078920164,0.23685676386605395,0.7976876438667099,0.2576336246189997,0.86784030020385,0.801022947350609
Ses01M_script01_3_F014,exc,Ses01M,Ses01,Everyday since.,0.7966443195758751,0.49422457847917545,0.25996549848697165,0.8997732025894518,0.14561605515826226,0.9345272027477695,0.7497472806772412
Ses01M_script01_3_F015,exc,Ses01M,Ses01,"Because I was waiting for you, Chris.  Till then you never wrote me and then when you did, well, you sure can be ambiguous you know.",0.9329645690011613,0.9696545861237873,0.7632898813834584,0.9719667602117729,0.048002539584585044,0.9816872986682323,0.9849853866076119
Ses01M_script01_3_F016,hap,Ses01M,Ses01,I'll never forgive you for waiting so long.  All I did was sit around and wonder if I was crazy for thinking about you.,0.9357310992302255,0.6044342929137806,0.2276070324041476,0.9772579084471337,0.0460215371822397,0.9851437159238332,0.8042779667127409
Ses01M_script01_3_F018,sad,Ses01M,Ses01,"Chris, what's the matter?",0.8886282376024771,0.8455028582142896,0.2543473963567262,0.9534760491276478,0.0797500253301796,0.9696083301690364,0.9235563290138301
Ses01M_script01_3_F019,sad,Ses01M,Ses01,"No, what is it?  Is your mother?",0.8174430255335436,0.9735988738712674,0.1657425290835484,0.8974200695218746,0.13072292800752347,0.9329900298360103,0.9869369815091588
Ses01M_script01_3_F021,sad,Ses01M,Ses01,You got to tell me.,0.9437962625063054,0.8192145050383498,0.2204320558541361,0.978477858977472,0.0402463941321577,0.9859406427677763,0.9105491096341074
Ses01M_script01_3_F022,sad,Ses01M,Ses01,Wouldn't work like this.,0.9734935066244111,0.9919605907260447,0.37310812632389395,0.99288031970544,0.018981377280741257,0.9953489812925931,0.9960221789621903
Ses01M_script01_3_F023,sad,Ses01M,Ses01,"Yeah, sure.",0.758151854531761,0.7626991708310258,0.23826488679457936,0.8389955290736038,0.1731789803428453,0.8948244784711122,0.882585876432196
Ses01M_script01_3_F024,sad,Ses01M,Ses01,How many?,0.1580047671471467,0.8782276606495208,0.43591227019577794,0.248568532449698,0.6029204700180291,0.5091308693476696,0.9397482403741324
Ses01M_script01_3_F025,sad,Ses01M,Ses01,[BREATHING]. Geez.,0.976176342734465,0.9984765553314798,0.383076203763683,0.9933203347792361,0.017060304912443553,0.9956364190331632,0.9992462143563501
Ses01M_script01_3_F026,sad,Ses01M,Ses01,Do you still feel that way?,0.9754981055752863,0.9694001863371126,0.1822489179848407,0.9916805537640115,0.017545963600564037,0.9945652399347303,0.9848595120876948
Ses01M_script01_3_F030,hap,Ses01M,Ses01,What would I do with a fortune?,0.9351775342043982,0.9961887936359279,0.26899652793823936,0.9785048514439696,0.0464179231080096,0.9859582754673007,0.9981142523021501
Ses01M_script01_3_M000,hap,Ses01M,Ses01,"Yeah, that kind of went out of style didn't it?",0.9015712092942061,0.9996197256851506,0.2314022072077952,0.966138389644375,0.07048207743449521,0.9778799434959545,0.9998118438379335
Ses01M_script01_3_M001,hap,Ses01M,Ses01,You're not sorry you came?,0.9959662880175986,0.9863001316014106,0.13355363266752457,0.9990617231526602,0.0028895112098092585,0.9993869535036185,0.99322143929123
Ses01M_script01_3_M002,sad,Ses01M,Ses01,Why not?,0.8981561404504124,0.9732851551695112,0.46972292353589057,0.953504805832667,0.07292747257699417,0.9696271153489295,0.9867817565717139
Ses01M_script01_3_M004,neu,Ses01M,Ses01,What?,0.18693642382426504,0.6875440132903234,0.38322224887683237,0.41051297283341776,0.5822036599217271,0.6149202997873822,0.845399841418628
Ses01M_script01_3_M006,neu,Ses01M,Ses01,You did?,0.7806722388189269,0.39655154742002646,0.15585798822010796,0.874178006839769,0.15705302773046187,0.9178072636505326,0.7014196226468554
Ses01M_script01_3_M007,neu,Ses01M,Ses01,Yeah--,0.7585885425084852,0.9260581823069947,0.4033751962234329,0.8464565305755174,0.17286628542923924,0.8996983419858282,0.9634143134857319
Ses01M_script01_3_M009,hap,Ses01M,Ses01,"Ann, I love you.  I love you.",0.9316794791282438,0.8490310928298195,0.4400234089697506,0.9705212803893356,0.04892274139504574,0.9807430458938525,0.9253020649053173
Ses01M_script01_3_M014,neu,Ses01M,Ses01,Why didn't you?,0.8064758555648874,0.9825407768341826,0.3485865346575902,0.9085556544623821,0.13857608277394964,0.9402642973914636,0.9913613474149425
Ses01M_script01_3_M016,exc,Ses01M,Ses01,why didn't you let me know?,0.8258008188048968,0.9628132614276033,0.37389773105127205,0.9189224154586697,0.12473824424194731,0.9470363343857767,0.9816003662308839
Ses01M_script01_3_M018,exc,Ses01M,Ses01,I kissed you.  I kissed Annie.,0.9202574934764522,0.8844083937641974,0.21903465794596033,0.9720956262016157,0.057101571605553375,0.9817714797592055,0.9428064065137937
Ses01M_script01_3_M019,hap,Ses01M,Ses01,I kissed you.,0.3293031007810906,0.9046211313634114,0.3036123783262614,0.5138435160774198,0.48026053777453404,0.6824204825099747,0.952807470880898
Ses01M_script01_3_M020,sad,Ses01M,Ses01,Do you want to go somewhere?  Let's go.,0.6324554639332229,0.7779887580805264,0.14949578768184718,0.7502784732295754,0.2631851726214922,0.8368704864366229,0.8901510142804536
Ses01M_script01_3_M021,sad,Ses01M,Ses01,"No, no, it's nothing like that.",0.8604261911795624,0.9741283290039826,0.16543482286880076,0.9324638909587333,0.09994439050570365,0.9558822384320701,0.9871989507172281
Ses01M_script01_3_M022,sad,Ses01M,Ses01,I don't know it's--it's complicated. But it's going from me now.,0.9995212437990244,0.999702211874456,0.17469815951287657,0.9999102160390371,0.00034394858799108264,0.9999412274198409,0.9998526571955795
Ses01M_script01_3_M023,sad,Ses01M,Ses01,I don't know.,0.8616178183318777,0.972304275113748,0.2559903368205594,0.927348535078411,0.09909111363685309,0.9525406566908661,0.9862964267381895
Ses01M_script01_3_M024,sad,Ses01M,Ses01,It's kind of all mixed up with all these other things.,0.8536193260660353,0.999967070626118,0.1550907891480066,0.9230767513092675,0.10481851622487184,0.9497501343930427,0.9999837067088164
Ses01M_script01_3_M025,sad,Ses01M,Ses01,you know over seas I was in command of the company?,0.8868669476001048,0.997168112718708,0.20854335566552412,0.9467106906523907,0.0810112151372784,0.9651888921313853,0.9985988097815486
Ses01M_script01_3_M026,sad,Ses01M,Ses01,Well I lost them.,0.9916770232407434,0.828420320979294,0.2796829841434044,0.9977626784677103,0.005960883334349462,0.9985383587818053,0.9151040570936083
Ses01M_script01_3_M027,sad,Ses01M,Ses01,Pretty much all.,0.9844516580479463,0.9701378726922768,0.34995878991325213,0.995732002265973,0.011134680336233186,0.9972118292740294,0.9852245120628105
Ses01M_script01_3_M028,sad,Ses01M,Ses01,"Takes awhile to toss something like that off.  I mean they weren't just men, you know.",0.9888515155815876,0.9863269689078143,0.3346402059145813,0.9971216002610417,0.007984117131626963,0.9981195775121916,0.993234718127284
Ses01M_script01_3_M029,sad,Ses01M,Ses01,"For instance, there was this one time when this kid--it had been raining for like several days and he gave me his last pair of dry socks.",0.8924985994321947,0.9737123487182252,0.24237592628724916,0.9605282755751269,0.0769786129660321,0.9742151633362817,0.9869931277507503
Ses01M_script01_3_M030,sad,Ses01M,Ses01,He just put it in my pocket that's the kind of guys I had.,0.954328917582192,0.9308739550910387,0.2785649668814478,0.9823555246674206,0.03270437822023913,0.9884737093170403,0.9657971106379815
Ses01M_script01_3_M031,sad,Ses01M,Ses01,"They didn't die they killed themselves for each other and I mean that exactly, you know a little more selfish and they'll all be here today...",0.526447781126622,0.4747043937453151,0.23697247548027894,0.4488190436306289,0.3390930633435007,0.6399435571614442,0.7400888846770528
Ses01M_script01_3_M032,sad,Ses01M,Ses01,"And I had this idea as I was watching them go down like everything was being destroyed, you know.  But I felt like this one new thing was being made, you know it's kind of like this.  This monument...",0.9967360324917439,0.9626821531218216,0.2392504672938648,0.9992717082763026,0.0023383277683799793,0.9995241252804223,0.981535495126772
Ses01M_script01_3_M033,sad,Ses01M,Ses01,"You know, that they were bringing something on to this earth, a kind of sacrifice you know.",0.9492114583777295,0.9940438196374906,0.250217479026374,0.9829078979762235,0.03636878747607926,0.9888345445367606,0.9970529402003707
Ses01M_script01_3_M034,sad,Ses01M,Ses01,"I thought I would change everything you know, and I got back here and it was- it was like nothing had changed at all...",0.9838142975211589,0.9996049522278202,0.19900434259527414,0.9957259333564811,0.011591068891637824,0.9972078647879562,0.9998045340761084
Ses01M_script01_3_M035,sad,Ses01M,Ses01,You know.  I went to work with dad and I started that whole rat race again...,0.5209434772534304,0.9972744910427094,0.19280721563386277,0.4310843770763633,0.3430344767000141,0.6283584711321335,0.9986514447331666
Ses01M_script01_3_M036,sad,Ses01M,Ses01,And no one had changed it was just like sort of random bus accident to them.,0.6439230667287136,0.996409379394291,0.22299428366814886,0.8176055296375413,0.2549736777864282,0.8808515637351378,0.9982233959724237
Ses01M_script01_3_M037,sad,Ses01M,Ses01,Driving my new car and I felt guilty you know opening my bank book seeing a new refrigerator.,0.5780830844422868,0.999987910334284,0.17372988891719066,0.6742016021835445,0.3021190737447093,0.7871736346118526,0.9999940179920722
Ses01M_script01_3_M038,sad,Ses01M,Ses01,'Cause you can take those things out of a war.  But you have to realize that those things came out of the love that a man can have for another man...,0.9959472617951108,0.7858819164963304,0.26690803326148027,0.9989777614088691,0.0029031351319553926,0.9993321058964184,0.8940564716678427
Ses01M_script01_3_M039,sad,Ses01M,Ses01,And if you can't see that then it's just loot and there's blood all over it.,0.8590148873796255,0.9448245762384794,0.23703520459031713,0.9379378811564356,0.10095496909571601,0.9594580963242914,0.9726997411882374
Ses01M_script01_3_M040,sad,Ses01M,Ses01,I felt ashamed and I didn't want any part of it.  I guess I included you too.,0.943667657218442,0.9818396890634773,0.20225395912615243,0.9769848616919866,0.04033848327021778,0.9849653494381301,0.9910144560605479
Ses01M_script01_3_M041,sad,Ses01M,Ses01,I want you to know Annie.,0.7885629577740568,0.6954529246031711,0.34504358056854173,0.8879479060595533,0.15140279732917256,0.9268023843982509,0.8493130931850085
Ses01M_script01_3_M043,hap,Ses01M,Ses01,I'm going to make a fortune for you.,0.8754198469397455,0.9441328367993118,0.2194022826812456,0.9429301923334859,0.08920802920777969,0.9627192997021078,0.9723574752966222
Ses01M_script02_1_F001,fru,Ses01M,Ses01,Ugh...,0.7288623050610845,0.8353622297468937,0.25777426016567134,0.8569353156094703,0.19415206325206383,0.9065435581464781,0.9185388454825908
Ses01M_script02_1_F002,sur,Ses01M,Ses01,What flashlight?,0.9647537353059966,0.578253994257716,0.336404630665921,0.9872277234515138,0.02523958035253071,0.9916564498491449,0.7913242116499185
Ses01M_script02_1_F005,ang,Ses01M,Ses01,"You keep saying ""my flashlight"" like somehow it's just yours. How's that supposed to make me feel?",0.7552163036949745,0.6982871852659982,0.25013108156260083,0.8826077961039541,0.17528101168838672,0.9233139831332879,0.8507154575694938
Ses01M_script02_1_F007,neu,Ses01M,Ses01,No.,0.7036005930116465,0.8967973187775571,0.1549756631741975,0.8320596913810752,0.21224097178143864,0.8902936757008761,0.9489363251301941
Ses01M_script02_1_F008,neu,Ses01M,Ses01,I'm fine.,0.8201123681996898,0.990649849013496,0.30802241778694467,0.9053306712940646,0.12881151775840893,0.9381575925750119,0.9953736368153631
Ses01M_script02_1_F009,hap,Ses01M,Ses01,I wonder if they can hear me talk,0.9030617953760985,0.9962233078528503,0.22861087813607975,0.9565168518455712,0.06941472795169915,0.9715947199879548,0.9981313295982525
Ses01M_script02_1_F010,fru,Ses01M,Ses01,I'm cold.,0.4273023838392699,0.9467282381616713,0.23043172790718672,0.5825591028696202,0.41008714399526486,0.727308610634985,0.9736416544413827
Ses01M_script02_1_F011,fru,Ses01M,Ses01,"It's after eleven, let's go home.",0.86205915637757,0.6780773401717016,0.1942444363381963,0.9399547467431608,0.09877508899357318,0.9607756041139233,0.84071582438546
Ses01M_script02_1_F012,fru,Ses01M,Ses01,There is no point.,0.835556597009746,0.6526471248169565,0.26411264143422775,0.9317210302446293,0.11775251899755268,0.955396968226715,0.828133203185152
Ses01M_script02_1_F013,fru,Ses01M,Ses01,That's my point.,0.7051394802189876,0.8932643081906942,0.2718556734871375,0.8666403569082739,0.21113903578137097,0.9128833299161149,0.9471882261349224
Ses01M_script02_1_F014,ang,Ses01M,Ses01,Then let's go.,0.6669065502709624,0.2428336729738744,0.12863591251003895,0.8124714801436995,0.23851611819313934,0.87749777048039,0.6253615256590324
Ses01M_script02_1_F017,ang,Ses01M,Ses01,"Pass what up?  These little fish swim out of the ocean, they flop around on the sand then they swim back and then they die.",0.5769451205486029,0.9963880661493331,0.4379118056120065,0.6499370136236198,0.3029339244857158,0.7713229082916025,0.9982128503878066
Ses01M_script02_1_F018,fru,Ses01M,Ses01,"I don't know what you're so excited about.  This isn't a moon landing we're talking about, it's fish, it's a fish nobody even eats.",0.6712014412994419,0.7537736529521942,0.21298823276184262,0.8592537406073577,0.23544071733330216,0.9080580581778627,0.8781696177053521
Ses01M_script02_1_F019,fru,Ses01M,Ses01,"Oh, Augie.",0.9573352204426452,0.3330520462667975,0.18618137187811426,0.985688667388345,0.030551684161027607,0.9906510688434641,0.6700006921237007
Ses01M_script02_1_F020,fru,Ses01M,Ses01,I'm not.,0.7949065867952224,0.9965489240507223,0.14721515366449958,0.9111381801149719,0.1468603765746495,0.9419513199112616,0.998292441300114
Ses01M_script02_1_F021,ang,Ses01M,Ses01,Yes.,0.7210699882368603,0.9983181718047018,0.08985920910595024,0.8594757886341695,0.1997318317962324,0.9082031099884159,0.9991678477403377
Ses01M_script02_1_F022,ang,Ses01M,Ses01,"Last year, you'll also remember we got--our shoes got wet, I got sand in my panties, you got a sore throat, we got into a big fight and we did not see the grunions.",0.7332198468382379,0.8823663197261877,0.1872707105562352,0.8848163525771632,0.19103180067977263,0.9247567120768758,0.9417960083034432
Ses01M_script02_1_F023,ang,Ses01M,Ses01,We didn't see them the year before either.,0.7130134415334483,0.19667245908501094,0.41721276022297443,0.8352385974610936,0.20550080486090233,0.8923702808799714,0.6025214096628623
Ses01M_script02_1_M000,exc,Ses01M,Ses01,"What time is it?  God, this is great, isn't it?  I can't believe it.",0.9496064543636494,0.9999307227355939,0.21583379343986497,0.9821107165026779,0.03608594654095996,0.9883137895553383,0.9999657221289961
Ses01M_script02_1_M001,exc,Ses01M,Ses01,"Of course I did want to a little further up the coast you know get away from all the lights and people and everything.  Is it midnight, do they always start at midnight?  Is that what it is midnight?  How you doing, huh? You okay?  That's good.",0.1973093654198455,0.18919458718353035,0.1825514596669355,0.18295409376603103,0.5747760084887682,0.4662685513791153,0.5988214319706482
Ses01M_script02_1_M002,exc,Ses01M,Ses01,"Look, there what's that, what's that?  Is it--",0.9609565493571864,0.9999330860945167,0.17321223492565826,0.9859041087663233,0.02795859437512088,0.9907918048922932,0.9999668914958171
