utterance_id,emotion,start_sec,end_sec,source_emotion_file,duration_sec,session,speaker,gender_proxy,transcript,source_transcription_file,n_words,wav_path
Ses01M_script01_1_M021,ang,210.78,213.83,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,3.0500000000000114,Ses01,Ses01M,M,She is not Larry's girl.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M021.wav
Ses01M_script01_1_M022,fru,234.24,241.22,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,6.97999999999999,Ses01,Ses01M,M,I don't know why it is you know every time I reach out for something I have to pull back 'cause I'm afraid it's going to hurt somebody.  All my life...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,31,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M022.wav
Ses01M_script01_1_M023,ang,243.55,245.9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.3499999999999943,Ses01,Ses01M,M,To hell with that.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M023.wav
Ses01M_script01_1_M024,sad,250.7344,254.349,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,3.614599999999996,Ses01,Ses01M,M,"No, I wanted to get this all sorted out first.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,10,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M024.wav
Ses01M_script01_1_M026,fru,273.39,277.85,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,4.460000000000036,Ses01,Ses01M,M,So what?  I'm just--I'm not fast with women.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M026.wav
Ses01M_script01_1_M027,fru,280.39,282.4625,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.072499999999991,Ses01,Ses01M,M,Because it is.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M027.wav
Ses01M_script01_1_M028,fru,288.42,295.59,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,7.169999999999959,Ses01,Ses01M,M,"I don't know, it I think of her, I grew up next to her.  She is what I think of when I think of a wife.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M028.wav
Ses01M_script01_1_M030,fru,322.82,329.97,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,7.150000000000034,Ses01,Ses01M,M,I've given it lots of thought.  And I keep coming back to the same thing.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M030.wav
Ses01M_script01_1_M031,fru,334.5001,346.89,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,12.389900000000011,Ses01,Ses01M,M,"When I think of a family, when I think of my future I see Annie in the center of that and you know and if that can't happen here then I'll go somewhere else.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,34,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M031.wav
Ses01M_script01_1_M032,fru,348.52,353.4525,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,4.9325000000000045,Ses01,Ses01M,M,I'll leave.  I'll get married and move somewhere else maybe New York.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M032.wav
Ses01M_script01_1_M034,ang,364.25,368.55,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,4.300000000000011,Ses01,Ses01M,M,Business?  The business doesn't inspire me.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M034.wav
Ses01M_script01_1_M035,ang,369.3,380.49,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,11.189999999999998,Ses01,Ses01M,M,"Yes, yes I like it for one hour a day.  I don't care if I have to grub for money all day long when I come home I want it nice, I want a family, I want to kids and Annie is in the center of that.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,47,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M035.wav
Ses01M_script01_1_M036,fru,380.6425,383.3415,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.6990000000000123,Ses01,Ses01M,M,If that can't happen here...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M036.wav
Ses01M_script01_1_M037,neu,389.2,392.15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.9499999999999886,Ses01,Ses01M,M,"Yes, on this I would.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M037.wav
Ses01M_script01_1_M038,sad,394.4,397.08,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.680000000000007,Ses01,Ses01M,M,Then help me stay here mom.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M038.wav
Ses01M_script01_1_M040,sad,408.0,410.1525,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.152499999999975,Ses01,Ses01M,M,Then help me stay.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M040.wav
Ses01M_script01_1_M041,ang,412.13,414.78,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,2.6499999999999773,Ses01,Ses01M,M,I am thinking like that.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M041.wav
Ses01M_script01_1_M042,sad,418.6034,423.2925,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_1.txt,4.689099999999996,Ses01,Ses01M,M,"No, you don't.  I'm a pretty tough guy.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_1.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_1/Ses01M_script01_1_M042.wav
Ses01M_script01_2_F000,ang,5.3913,8.235,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.8436999999999992,Ses01,Ses01M,M,Why did he invite her here?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_F000.wav
Ses01M_script01_2_F001,ang,12.74,17.28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.540000000000001,Ses01,Ses01M,M,It's been three and a half years.  Why all of a sudden?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_F001.wav
Ses01M_script01_2_F004,ang,41.18,44.7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,3.520000000000003,Ses01,Ses01M,M,"What is going on here, Joe?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_F004.wav
Ses01M_script01_2_F005,ang,47.62,56.06,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,8.440000000000005,Ses01,Ses01M,M,The girl is not Larry's.  If the girl is Larry's girl she's not his she know she's not.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_F005.wav
Ses01M_script01_2_F008,fru,92.83,103.0,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,10.170000000000002,Ses01,Ses01M,M,"Nobody in this house dares take away her faith Joe.  Her- strangers might but not her father, not her brother.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,20,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_F008.wav
Ses01M_script01_2_F009,ang,104.705,118.32,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,13.614999999999995,Ses01,Ses01M,M,"I want you to---act like he is coming back.  Don't think I haven't noticed you, both of you since Chris invited her here.  I won't stand for any nonsense.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,29,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_F009.wav
Ses01M_script01_2_F011,ang,124.98,135.2991,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,10.319100000000006,Ses01,Ses01M,M,"Oh, laugh at me, laugh all you like but why does this happen to very night she comes back?  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe look.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,37,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_F011.wav
Ses01M_script01_2_F012,ang,136.61,145.6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,8.98999999999998,Ses01,Ses01M,M,"Believe with me Joe, you got to believe. Only last week a boy came back missing longer then Larry you read it yourself.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_F012.wav
Ses01M_script01_2_F013,ang,145.64,150.29,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.650000000000006,Ses01,Ses01M,M,You above all have got to believe. Just don't stop believing.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_F013.wav
Ses01M_script01_2_M000,neu,8.4194,12.92,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.5006,Ses01,Ses01M,M,"Well, maybe he wanted see her.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M000.wav
Ses01M_script01_2_M001,neu,18.19,25.36,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,7.169999999999998,Ses01,Ses01M,M,"Well uh, He grew up next door to the girl, why wouldn't he want to see her?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M001.wav
Ses01M_script01_2_M002,fru,26.55,32.19,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,5.639999999999997,Ses01,Ses01M,M,Don't look at me like that.  He didn't tell me anything he told you.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M002.wav
Ses01M_script01_2_M003,fru,34.71,37.21,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.5,Ses01,Ses01M,M,How do you know he's even thinking about it?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M003.wav
Ses01M_script01_2_M004,fru,39.17,41.69,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.519999999999996,Ses01,Ses01M,M,Oh so what?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M004.wav
Ses01M_script01_2_M005,fru,44.67,48.37,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,3.6999999999999957,Ses01,Ses01M,M,"Okay, now listen, kids...",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M005.wav
Ses01M_script01_2_M006,fru,63.52,65.28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,1.759999999999998,Ses01,Ses01M,M,Listen. Line. You can't read her mind.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M006.wav
Ses01M_script01_2_M007,neu,71.88,74.4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.5200000000000102,Ses01,Ses01M,M,And how do you know why she's waited.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M007.wav
Ses01M_script01_2_M008,fru,87.53,93.44,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,5.909999999999997,Ses01,Ses01M,M,"Okay, look it's a beautiful day.  Why are we arguing?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,10,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M008.wav
Ses01M_script01_2_M009,fru,102.61,106.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.25,Ses01,Ses01M,M,What do you want me to do?  What do you want?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M009.wav
Ses01M_script01_2_M010,fru,119.21,121.2425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.032500000000013,Ses01,Ses01M,M,Kate...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M010.wav
Ses01M_script01_2_M011,fru,124.2883,125.3375,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,1.049199999999999,Ses01,Ses01M,M,[BREATHING],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M011.wav
Ses01M_script01_2_M012,fru,134.69,137.07,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.3799999999999955,Ses01,Ses01M,M,"All right, calm yourself.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M012.wav
Ses01M_script01_2_M013,fru,138.57,142.3975,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,3.827500000000015,Ses01,Ses01M,M,"Okay, calm yourself. Alright.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M013.wav
Ses01M_script01_2_M014,fru,144.44,146.79,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,2.3499999999999943,Ses01,Ses01M,M,calm yourself.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M014.wav
Ses01M_script01_2_M015,ang,147.5375,152.12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.58250000000001,Ses01,Ses01M,M,What does that mean? Me above all? What does that mean?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M015.wav
Ses01M_script01_2_M016,ang,152.66,157.89,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,5.22999999999999,Ses01,Ses01M,M,Look at you. You're shaking.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M016.wav
Ses01M_script01_2_M017,ang,163.38,167.43,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_2.txt,4.050000000000011,Ses01,Ses01M,M,"What the hell do you want from me, Kate?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_2.txt,9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_2/Ses01M_script01_2_M017.wav
Ses01M_script01_3_F000,neu,8.2904,11.9425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.652100000000001,Ses01,Ses01M,M,The only one I know still love his parents.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F000.wav
Ses01M_script01_3_F001,neu,14.5812,20.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.458799999999998,Ses01,Ses01M,M,Oh it's not bad thing it's good thing.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F001.wav
Ses01M_script01_3_F003,sad,30.15,38.2445,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.094500000000004,Ses01,Ses01M,M,"Not sorry, no.  I can't stay here.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F003.wav
Ses01M_script01_3_F004,neu,40.81,44.5425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.7324999999999946,Ses01,Ses01M,M,For one thing your mother as much as told me to go.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F004.wav
Ses01M_script01_3_F005,sad,45.75,51.2332,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.4831999999999965,Ses01,Ses01M,M,[BREATHING] And then you've been kind of...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F005.wav
Ses01M_script01_3_F006,sad,53.77,59.22,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.449999999999996,Ses01,Ses01M,M,You've been kind of embarrassed ever since I got here.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,10,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F006.wav
Ses01M_script01_3_F008,neu,80.64,85.28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,4.640000000000001,Ses01,Ses01M,M,From her point of view why else would I come?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,10,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F008.wav
Ses01M_script01_3_F012,neu,161.93,165.3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.3700000000000045,Ses01,Ses01M,M,I almost got married two years ago.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F012.wav
Ses01M_script01_3_F014,exc,173.63,175.63,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.0,Ses01,Ses01M,M,Everyday since.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F014.wav
Ses01M_script01_3_F015,exc,177.13,185.63,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.5,Ses01,Ses01M,M,"Because I was waiting for you, Chris.  Till then you never wrote me and then when you did, well, you sure can be ambiguous you know.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F015.wav
Ses01M_script01_3_F016,hap,200.94,207.645,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,6.7050000000000125,Ses01,Ses01M,M,I'll never forgive you for waiting so long.  All I did was sit around and wonder if I was crazy for thinking about you.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,24,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F016.wav
Ses01M_script01_3_F018,sad,225.02,227.3023,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.2822999999999922,Ses01,Ses01M,M,"Chris, what's the matter?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F018.wav
